Metric,Epoch,Mean,Std Dev
Accuracy_train,1,0.4073213239510854,0.026422084114671528
Accuracy_train,2,0.6281381050745646,0.012115392583446561
Accuracy_train,3,0.7116315762201945,0.004698671161489503
Accuracy_train,4,0.7611108620961508,0.0071638965266897095
Accuracy_train,5,0.7876309156417847,0.0010535026253783073
Accuracy_train,6,0.8106944362322489,0.004214066697311243
Accuracy_train,7,0.8266809582710266,0.0022334457962892964
Accuracy_train,8,0.8398963212966919,0.0011377963224000953
Accuracy_train,9,0.8460197448730469,0.0018331350291328251
Accuracy_train,10,0.8579686681429545,0.004066552727523114
Accuracy_train,11,0.8654777407646179,0.0016013273623229078
Accuracy_train,12,0.8621701796849569,0.0019173725303565986
Accuracy_train,13,0.873552938302358,6.319217486733379e-05
Accuracy_train,14,0.8746703465779623,0.004551157191701374
Accuracy_train,15,0.8778289159138998,8.42655991227808e-05
Accuracy_train,16,0.8866639931996664,0.0025073722137111004
Accuracy_train,17,0.8927129507064819,0.005077936602289535
Accuracy_train,18,0.8917444944381714,0.0
Accuracy_train,19,0.89911949634552,0.0
Accuracy_validation,1,0.4861852327982585,0.018782391815142335
Accuracy_validation,2,0.6371397972106934,0.008552691380921683
Accuracy_validation,3,0.7076959609985352,0.017776192002742754
Accuracy_validation,4,0.7430333495140076,0.008888096001371377
Accuracy_validation,5,0.7561958829561869,0.00016768826127534374
Accuracy_validation,6,0.7547729015350342,0.015260699496218555
Accuracy_validation,7,0.7756432890892029,0.012745206989694354
Accuracy_validation,8,0.788805882136027,0.005198701372222749
Accuracy_validation,9,0.8081346948941549,0.006875696376572216
Accuracy_validation,10,0.8121664921442667,0.0030186134861482448
Accuracy_validation,11,0.8182141780853271,0.0
Accuracy_validation,12,0.8235503236452738,0.005534077894773438
Accuracy_validation,13,0.8345784544944763,0.005030985013048399
Accuracy_validation,14,0.8319696187973022,0.0028508971269738943
Accuracy_validation,15,0.8129965464274088,0.004360203870048016
Accuracy_validation,16,0.8184513250986735,0.004863296751773055
Accuracy_validation,17,0.8312581578890482,0.0003353765225506874
Accuracy_validation,18,0.8324439525604248,0.0
Accuracy_validation,19,0.8370686769485474,0.0
Loss_train,1,1.6555570363998413,0.06318419506401572
Loss_train,2,1.0786807537078857,0.02761967276615908
Loss_train,3,0.8690810600916544,0.01622192862125701
Loss_train,4,0.7313494483629862,0.020508768876997065
Loss_train,5,0.6492112477620443,6.782832820353213e-05
Loss_train,6,0.5856150587399801,0.013912309420759024
Loss_train,7,0.5351456602414449,0.006623770614073098
Loss_train,8,0.49116502205530804,0.0008153588823422523
Loss_train,9,0.4754570623238881,0.0092468218779971
Loss_train,10,0.4337666630744934,0.01129813709292132
Loss_train,11,0.414203276236852,0.0004261608342431532
Loss_train,12,0.4160375992457072,0.0012587015818283467
Loss_train,13,0.38683178027470905,0.0020081146952005535
Loss_train,14,0.3844658037026723,0.015854829570727126
Loss_train,15,0.3735104501247406,0.0005696146576247329
Loss_train,16,0.34298203388849896,0.01068752760064499
Loss_train,17,0.32511600852012634,0.014490760867621542
Loss_train,18,0.32924845814704895,0.0
Loss_train,19,0.3071366250514984,0.0
Loss_validation,1,1.434624433517456,0.026005785642979923
Loss_validation,2,1.073580304781596,0.03766236763353689
Loss_validation,3,0.8791035215059916,0.03416030169706969
Loss_validation,4,0.7931855122248331,0.028964185331555602
Loss_validation,5,0.7633623480796814,0.002433727620413065
Loss_validation,6,0.7675883769989014,0.05527871068882733
Loss_validation,7,0.707577625910441,0.03453785316603027
Loss_validation,8,0.6587424278259277,0.004925112129589033
Loss_validation,9,0.6029356718063354,0.013655663211226687
Loss_validation,10,0.5987991491953532,0.009580372037112313
Loss_validation,11,0.582381010055542,0.005558832143798835
Loss_validation,12,0.5503308574358622,0.005905756902841508
Loss_validation,13,0.5442818403244019,0.01319423951372942
Loss_validation,14,0.5448628465334574,0.028393601296415123
Loss_validation,15,0.5855346322059631,0.024469027252575704
Loss_validation,16,0.6126400828361511,0.03794649358829833
Loss_validation,17,0.5465944012006124,0.0013682271921586567
Loss_validation,18,0.5337215065956116,0.0
Loss_validation,19,0.5193467140197754,0.0
hparam_accuracy,0,0.8354761799176534,0.003703893145036375
hparam_loss,0,0.509199062983195,0.0025533684743859896
