Metric,Epoch,Mean,Std Dev
Accuracy_train,1,0.3352403938770294,0.04806123146873077
Accuracy_train,2,0.5624934633572897,0.03050971026645009
Accuracy_train,3,0.6528106729189554,0.02252409068329298
Accuracy_train,4,0.6985056201616923,0.01812041936348073
Accuracy_train,5,0.7243701418240865,0.022650503130926657
Accuracy_train,6,0.7466738025347391,0.009123415905557201
Accuracy_train,7,0.7608426610628763,0.011399008550357392
Accuracy_train,8,0.7814180652300516,0.009776607763779038
Accuracy_train,9,0.790804406007131,0.011988952037913881
Accuracy_train,10,0.7919814189275106,0.0020859599244001745
Accuracy_train,11,0.8079828421274821,0.011883613014535652
Accuracy_train,12,0.8195592761039734,0.0022123723720338497
Accuracy_train,13,0.8205277323722839,4.214684851089403e-05
Accuracy_train,14,0.8319998780886332,0.0035819201654458477
Accuracy_train,15,0.8261445959409078,0.013737793370024919
Accuracy_train,16,0.8203340371449789,0.011967878613658433
Accuracy_train,17,0.8370208144187927,0.0005478247369446006
Accuracy_train,18,0.8252804676691691,0.0052464958984341035
Accuracy_train,19,0.8472861448923746,0.00598395335577872
Accuracy_train,20,0.8419523437817892,0.0005057059863327139
Accuracy_train,21,0.8553911646207174,0.003329123368077505
Accuracy_train,22,0.8392258286476135,0.0
Accuracy_train,23,0.855316698551178,0.0
Accuracy_train,24,0.8535287976264954,0.0
Accuracy_train,25,0.8504447340965271,0.0
Accuracy_validation,1,0.4412427345911662,0.052993185436728076
Accuracy_validation,2,0.5750029683113098,0.011738993128345272
Accuracy_validation,3,0.6570615569750468,0.013080583512245043
Accuracy_validation,4,0.6939404606819153,0.01492529487576886
Accuracy_validation,5,0.6927546262741089,0.02985058975153772
Accuracy_validation,6,0.7028341094652811,0.007378789258297254
Accuracy_validation,7,0.7280920346577963,0.02146558663189138
Accuracy_validation,8,0.742559015750885,0.020291684509266952
Accuracy_validation,9,0.7251274983088175,0.011235900246620231
Accuracy_validation,10,0.7177754044532776,0.039074090373358794
Accuracy_validation,11,0.7647337913513184,0.010397374646546493
Accuracy_validation,12,0.7649709582328796,0.009894309862720461
Accuracy_validation,13,0.7720858454704285,0.0003354046204496947
Accuracy_validation,14,0.7662753661473592,0.010061998123995806
Accuracy_validation,15,0.7690027356147766,0.009894309862720461
Accuracy_validation,16,0.7707814574241638,0.015931508737117944
Accuracy_validation,17,0.7729159394900004,0.0023478042452488553
Accuracy_validation,18,0.7770662705103556,0.004360203870048016
Accuracy_validation,19,0.784774124622345,0.0025154925065241996
Accuracy_validation,20,0.8016126950581869,0.00838500311964634
Accuracy_validation,21,0.7967508633931478,0.0016769950043494662
Accuracy_validation,22,0.7709000110626221,0.0
Accuracy_validation,23,0.802561342716217,0.0
Accuracy_validation,24,0.7883315682411194,0.0
Accuracy_validation,25,0.7844183444976807,0.0
Loss_train,1,1.8242613871892293,0.09994759851671425
Loss_train,2,1.2627958456675212,0.07770389676761474
Loss_train,3,1.0336386561393738,0.055624146259222615
Loss_train,4,0.9112854401270548,0.05444608564754511
Loss_train,5,0.8361111283302307,0.06678345163314905
Loss_train,6,0.7754983703295389,0.02571736070967037
Loss_train,7,0.7208593289057413,0.028847185680089364
Loss_train,8,0.6603856086730957,0.02751084960330395
Loss_train,9,0.6391418973604838,0.03231469120077764
Loss_train,10,0.6388115684191386,0.00407419535605309
Loss_train,11,0.5834985375404358,0.030816426932013367
Loss_train,12,0.5522543787956238,0.006013765226625426
Loss_train,13,0.5458895762761434,0.0005477966390455934
Loss_train,14,0.5105708042780558,0.008400344572504305
Loss_train,15,0.5323595007260641,0.04135648270971874
Loss_train,16,0.5479352275530497,0.043908867757639476
Loss_train,17,0.49463146924972534,0.0026708036432868437
Loss_train,18,0.528195838133494,0.015380677524979567
Loss_train,19,0.45862237612406415,0.019120859106583822
Loss_train,20,0.48259438077608746,0.005611122333851351
Loss_train,21,0.4410690367221832,0.011920688192275736
Loss_train,22,0.4926983118057251,0.0
Loss_train,23,0.43935009837150574,0.0
Loss_train,24,0.4418438673019409,0.0
Loss_train,25,0.45177629590034485,0.0
Loss_validation,1,1.5849703152974446,0.16302018872587312
Loss_validation,2,1.2130135695139568,0.02330883690466682
Loss_validation,3,1.0155980189641316,0.04110503461150274
Loss_validation,4,0.9322341084480286,0.03505977164009018
Loss_validation,5,0.937125027179718,0.08599331083483838
Loss_validation,6,0.9031084974606832,0.012315028155893163
Loss_validation,7,0.8223194479942322,0.05766809982460693
Loss_validation,8,0.7818781733512878,0.0679257155214913
Loss_validation,9,0.8078585267066956,0.046098874202063544
Loss_validation,10,0.9079731504122416,0.1478245358658564
Loss_validation,11,0.731715738773346,0.04792366415519121
Loss_validation,12,0.7085226972897848,0.008283738291624165
Loss_validation,13,0.689065416653951,0.01011215287372377
Loss_validation,14,0.6966625054677328,0.02716378435476624
Loss_validation,15,0.6994359890619913,0.032944533704924436
Loss_validation,16,0.6940818428993225,0.03619925383643071
Loss_validation,17,0.7084967891375223,0.027464937636326084
Loss_validation,18,0.6805087129275004,0.012383137463086768
Loss_validation,19,0.655694305896759,0.0018599404247857537
Loss_validation,20,0.6163173119227091,0.02698600894774729
Loss_validation,21,0.6496972242991129,0.0011347055535092965
Loss_validation,22,0.6818889379501343,0.0
Loss_validation,23,0.6158004403114319,0.0
Loss_validation,24,0.6668141484260559,0.0
Loss_validation,25,0.719066321849823,0.0
hparam_accuracy,0,0.7817857066790262,0.012121827002319225
hparam_loss,0,0.673305074373881,0.043303133250840904
