Metric,Epoch,Mean,Std Dev
Accuracy_train,1,0.16627184549967447,0.0006095813600587363
Accuracy_train,2,0.21190720796585083,0.013764028105462919
Accuracy_train,3,0.2759576290845871,0.030764887495968653
Accuracy_train,4,0.36052384972572327,0.07165440614770169
Accuracy_train,5,0.46146397789319354,0.1418403555986045
Accuracy_train,6,0.562597781419754,0.20447521853312386
Accuracy_train,7,0.6252774794896444,0.223192688074525
Accuracy_train,8,0.6767979164918264,0.21547429104776816
Accuracy_train,9,0.7071916858355204,0.2100524805659683
Accuracy_train,10,0.7452733218669891,0.1837299104152888
Accuracy_train,11,0.8089065750439962,0.12054850814821565
Accuracy_train,12,0.8389278848965963,0.09479542270435408
Accuracy_train,13,0.8594734867413839,0.08052252573914458
Accuracy_train,14,0.8782758911450704,0.066076293792218
Accuracy_train,15,0.8922063906987509,0.0542872539519155
Accuracy_train,16,0.90400630235672,0.046881984265925804
Accuracy_train,17,0.9105618397394816,0.04115214614584012
Accuracy_train,18,0.9200822313626608,0.03337863229541274
Accuracy_train,19,0.9303625027338663,0.028809965035648036
Accuracy_train,20,0.933401862780253,0.027150776987459904
Accuracy_train,21,0.9023823142051697,0.0
Accuracy_train,22,0.9119027256965637,0.0
Accuracy_train,23,0.9193223714828491,0.0
Accuracy_train,24,0.9274572134017944,0.0
Accuracy_train,25,0.9296026229858398,0.0
Accuracy_train,26,0.9359942674636841,0.0
Accuracy_train,27,0.9404192566871643,0.0
Accuracy_train,28,0.9464086294174194,0.0
Accuracy_train,29,0.9480177164077759,0.0
Accuracy_train,30,0.9519957304000854,0.0
Accuracy_train,31,0.9522191882133484,0.0
Accuracy_validation,1,0.0954583187898,0.006458079081986393
Accuracy_validation,2,0.156172181169192,0.03191942599021065
Accuracy_validation,3,0.2470058153072993,0.0625156467405055
Accuracy_validation,4,0.35669393837451935,0.10327007523575428
Accuracy_validation,5,0.4657891591389974,0.19433166394579196
Accuracy_validation,6,0.544408862789472,0.22342868303539098
