Metric,Epoch,Mean,Std Dev
Accuracy_train,1,0.1632026731967926,0.003780388633454457
Accuracy_train,2,0.21266705294450125,0.016694933599854862
Accuracy_train,3,0.30106229583422345,0.04036919103224558
Accuracy_train,4,0.4223990241686503,0.07493946723809483
Accuracy_train,5,0.5414562324682871,0.09777980065325488
Accuracy_train,6,0.6356620391209921,0.12036331099955147
Accuracy_train,7,0.7048227787017822,0.11855345387073438
Accuracy_train,8,0.7634350856145223,0.08460134844430468
Accuracy_train,9,0.8089810411135355,0.05982477906786262
Accuracy_train,10,0.8426973025004069,0.04365113596837858
Accuracy_train,11,0.8648519913355509,0.034117110123205195
Accuracy_train,12,0.8814791639645895,0.028805798976105502
Accuracy_train,13,0.8946349024772644,0.02396277723019616
Accuracy_train,14,0.9056153893470764,0.019554309863114825
Accuracy_train,15,0.9147335290908813,0.016256204274375113
Accuracy_train,16,0.9211549560228983,0.015553609582927909
Accuracy_train,17,0.9264887770016988,0.015011998756792199
Accuracy_train,18,0.9331337014834086,0.013183082033407869
Accuracy_train,19,0.9362326463063558,0.01167982142611696
Accuracy_train,20,0.9402628242969513,0.01217988133430481
Accuracy_train,21,0.9293344616889954,0.0
Accuracy_train,22,0.9358602166175842,0.0
Accuracy_train,23,0.9389442801475525,0.0
Accuracy_train,24,0.9426093697547913,0.0
Accuracy_train,25,0.9458722472190857,0.0
Accuracy_train,26,0.9460957646369934,0.0
Accuracy_train,27,0.9496715068817139,0.0
Accuracy_validation,1,0.09474682807922363,0.0026356087995053155
Accuracy_validation,2,0.1785841335852941,0.025337126446737444
Accuracy_validation,3,0.31139570474624634,0.08768686086633498
Accuracy_validation,4,0.439464012781779,0.08611402656849014
Accuracy_validation,5,0.5306533773740133,0.09168769519568948
Accuracy_validation,6,0.6131863097349802,0.14087823163081725
Accuracy_validation,7,0.6897901097933451,0.1037341528797621
Accuracy_validation,8,0.7459978858629862,0.061272935215593544
Accuracy_validation,9,0.7841811776161194,0.036353776006371144
Accuracy_validation,10,0.7972251772880554,0.03162333195123129
Accuracy_validation,11,0.8145381410916647,0.014360643280278711
Accuracy_validation,12,0.8252104918162028,0.006714280049917173
Accuracy_validation,13,0.8382544914881388,0.0010200817807461703
Accuracy_validation,14,0.8434720834096273,0.005721500093646146
Accuracy_validation,15,0.8491639892260233,0.010078746221279106
Accuracy_validation,16,0.8518913586934408,0.006814065809295762
Accuracy_validation,17,0.8292422493298849,0.01473946737089734
Accuracy_validation,18,0.8585319519042969,0.006039547551525012
Accuracy_validation,19,0.856990396976471,0.009510234547835776
Accuracy_validation,20,0.8648167848587036,0.006759166717529297
Accuracy_validation,21,0.861970841884613,0.0
Accuracy_validation,22,0.8772678971290588,0.0
Accuracy_validation,23,0.8516542315483093,0.0
Accuracy_validation,24,0.8665955066680908,0.0
Accuracy_validation,25,0.8697972297668457,0.0
Accuracy_validation,26,0.8609036207199097,0.0
Accuracy_validation,27,0.868374228477478,0.0
Loss_train,1,2.2479403018951416,0.006849568890637519
Loss_train,2,2.1156232357025146,0.044438750621791014
Loss_train,3,1.8494136333465576,0.13127102597126683
Loss_train,4,1.5189955631891887,0.21406265711309172
Loss_train,5,1.2362096110979717,0.2678640149875022
Loss_train,6,1.0022583802541096,0.3107357468168885
Loss_train,7,0.8316173553466797,0.3123509395356334
Loss_train,8,0.6771844128767649,0.2384907822194644
Loss_train,9,0.5522837539513906,0.16675543901187637
Loss_train,10,0.45802144209543866,0.12027927425479329
Loss_train,11,0.39620943864186603,0.09215437547377432
Loss_train,12,0.3466617862383525,0.07805273375294121
Loss_train,13,0.307631254196167,0.0646145355250608
Loss_train,14,0.2781044940153758,0.05260069597093726
Loss_train,15,0.25227566063404083,0.047721621704856276
Loss_train,16,0.23119365175565085,0.04334551104544756
Loss_train,17,0.21372578541437784,0.040967844978634406
Loss_train,18,0.1997885207335154,0.04075661015697638
Loss_train,19,0.18447679777940115,0.03379347087022989
Loss_train,20,0.17624136805534363,0.03806580603122711
Loss_train,21,0.20336288213729858,0.0
Loss_train,22,0.19170835614204407,0.0
Loss_train,23,0.17724169790744781,0.0
Loss_train,24,0.166830912232399,0.0
Loss_train,25,0.16324281692504883,0.0
Loss_train,26,0.1598157286643982,0.0
Loss_train,27,0.14818920195102692,0.0
Loss_validation,1,2.4048484166463218,0.00219054136537084
Loss_validation,2,2.2128214836120605,0.10419519351987713
Loss_validation,3,1.8391117652257283,0.2492045818865605
Loss_validation,4,1.4908201694488525,0.2351839992600573
Loss_validation,5,1.2978673378626506,0.24933505699914368
Loss_validation,6,1.0839422742525737,0.33736753375622297
Loss_validation,7,0.8856468796730042,0.2688864945893119
Loss_validation,8,0.7500598033269247,0.18084807494493102
Loss_validation,9,0.6510356465975443,0.09164817871627107
Loss_validation,10,0.6328365008036295,0.08630643499626302
Loss_validation,11,0.5686085422833761,0.038876060967009095
Loss_validation,12,0.5293282568454742,0.02864431380391583
Loss_validation,13,0.508913497130076,0.016109126236735428
Loss_validation,14,0.4826045234998067,0.007747221589305376
Loss_validation,15,0.4998476604620616,0.02538781456973319
Loss_validation,16,0.5151272614796957,0.014463685765430273
Loss_validation,17,0.5645824472109476,0.030087823584171204
Loss_validation,18,0.4988784392674764,0.021984975594049317
Loss_validation,19,0.5099044342835745,0.008451425929317814
Loss_validation,20,0.4911425709724426,0.05193305015563965
Loss_validation,21,0.4649827182292938,0.0
Loss_validation,22,0.4124376177787781,0.0
Loss_validation,23,0.5090188980102539,0.0
Loss_validation,24,0.452441930770874,0.0
Loss_validation,25,0.4816480576992035,0.0
Loss_validation,26,0.5079731941223145,0.0
Loss_validation,27,0.5190538167953491,0.0
hparam_accuracy,0,0.8727381030718485,0.006126032520579132
hparam_loss,0,0.47063520550727844,0.028358156601665775
