Metric,Epoch,Mean,Std Dev
Accuracy_train,1,0.29545798897743225,0.008377322816902563
Accuracy_train,2,0.5648637413978577,0.015508914392775172
Accuracy_train,3,0.6783135732014974,0.03501524643791811
Accuracy_train,4,0.7347171902656555,0.03445066760455055
Accuracy_train,5,0.7685086131095886,0.025883821888696985
Accuracy_train,6,0.7935146689414978,0.0207253792974834
Accuracy_train,7,0.8115341067314148,0.021276997908817968
Accuracy_train,8,0.8216339151064554,0.015847786494154026
Accuracy_train,9,0.832670271396637,0.01909430657917855
Accuracy_train,10,0.8398468891779581,0.015495399712468293
Accuracy_train,11,0.8475370009740194,0.011578502547557667
Accuracy_train,12,0.8512699007987976,0.01404425015653986
Accuracy_train,13,0.8567423423131307,0.014192778296308389
Accuracy_train,14,0.8599046270052592,0.01695351045934781
Accuracy_train,15,0.8694610595703125,0.014664704068132067
Accuracy_train,16,0.8719803889592489,0.011783849092009408
Accuracy_train,17,0.8741608063379923,0.011883100134431349
Accuracy_train,18,0.8807315230369568,0.010605116368414614
Accuracy_train,19,0.8854325811068217,0.011985552643510228
Accuracy_train,20,0.8891995549201965,0.010475457372517644
Accuracy_train,21,0.893611341714859,0.012078553438186646
Accuracy_train,22,0.8975973129272461,0.013456165790557861
Accuracy_train,23,0.8948875963687897,0.014825016260147095
Accuracy_train,24,0.894644170999527,0.01605173945426941
Accuracy_train,25,0.8823864459991455,0.0
Accuracy_train,26,0.8926301598548889,0.0
Accuracy_validation,1,0.4381596048672994,0.004695603473016068
Accuracy_validation,2,0.5903000036875407,0.03376188087657737
Accuracy_validation,3,0.6854025721549988,0.03727733309551239
Accuracy_validation,4,0.7177754243214926,0.0557543644452564
Accuracy_validation,5,0.75951619942983,0.018446231654002485
Accuracy_validation,6,0.774101734161377,0.013351905191299522
Accuracy_validation,7,0.7682912349700928,0.021957150711060615
Accuracy_validation,8,0.7825210293134054,0.015997561352386006
Accuracy_validation,9,0.7974623441696167,0.002256163107859406
Accuracy_validation,10,0.797699511051178,0.007908595617040525
Accuracy_validation,11,0.8024427890777588,0.018789114948811064
Accuracy_validation,12,0.7931933999061584,0.01934883974543077
Accuracy_validation,13,0.8068303068478903,0.012326813700815415
